player_link,player,team,start_date,end_date
https://en.khl.ru/players/18985/?idplayer=18985&PAGEN_1=1,Mikhail Tikhonov,Neftekhimik,29 Nov 2014,24 Dec 2014
https://en.khl.ru/players/18985/?idplayer=18985&PAGEN_1=1,Mikhail Tikhonov,SKA,1 Oct 2013,23 Jan 2014
https://en.khl.ru/players/14362/?idplayer=14362&PAGEN_1=1,Viktor V. Tikhonov,Salavat Yulaev,9 Sep 2021,27 Mar 2022
https://en.khl.ru/players/14362/?idplayer=14362&PAGEN_1=1,Viktor V. Tikhonov,Ak Bars,12 Nov 2019,15 Apr 2021
https://en.khl.ru/players/14362/?idplayer=14362&PAGEN_1=1,Viktor V. Tikhonov,SKA,12 Oct 2011,26 Oct 2019
https://en.khl.ru/players/14362/?idplayer=14362&PAGEN_1=1,Viktor V. Tikhonov,Severstal,6 Dec 2009,7 Mar 2010
https://en.khl.ru/players/17312/?idplayer=17312&PAGEN_1=1,Nikolai Timashov,Severstal,2 Sep 2021,14 Mar 2023
https://en.khl.ru/players/17312/?idplayer=17312&PAGEN_1=1,Nikolai Timashov,Sibir,3 Sep 2019,27 Feb 2021
https://en.khl.ru/players/17312/?idplayer=17312&PAGEN_1=1,Nikolai Timashov,Neftekhimik,26 Sep 2018,20 Feb 2019
https://en.khl.ru/players/17312/?idplayer=17312&PAGEN_1=1,Nikolai Timashov,Avtomobilist,26 Aug 2015,17 Sep 2018
https://en.khl.ru/players/17312/?idplayer=17312&PAGEN_1=1,Nikolai Timashov,Metallurg Mg,28 Jan 2013,1 Feb 2013
https://en.khl.ru/players/24007/?idplayer=24007&PAGEN_1=1,Razat Timirov,Neftekhimik,15 Sep 2020,15 Sep 2020
https://en.khl.ru/players/17352/?idplayer=17352&PAGEN_1=1,Alexander Timiryov,Ugra,29 Dec 2017,1 Mar 2018
https://en.khl.ru/players/17352/?idplayer=17352&PAGEN_1=1,Alexander Timiryov,Neftekhimik,3 Jan 2015,7 Jan 2015
https://en.khl.ru/players/15513/?idplayer=15513&PAGEN_1=1,Evgeny Timkin,Salavat Yulaev,19 Sep 2022,11 Mar 2023
https://en.khl.ru/players/15513/?idplayer=15513&PAGEN_1=1,Evgeny Timkin,SKA,4 Sep 2020,12 Apr 2022
https://en.khl.ru/players/15513/?idplayer=15513&PAGEN_1=1,Evgeny Timkin,Metallurg Mg,6 Sep 2013,9 Mar 2020
https://en.khl.ru/players/15513/?idplayer=15513&PAGEN_1=1,Evgeny Timkin,Vityaz,12 Sep 2011,17 Feb 2013
https://en.khl.ru/players/15513/?idplayer=15513&PAGEN_1=1,Evgeny Timkin,Avangard,13 Nov 2008,14 Mar 2010
https://en.khl.ru/players/17112/?idplayer=17112&PAGEN_1=1,Alexander Titov,Metallurg Nk,15 Nov 2016,18 Feb 2017
https://en.khl.ru/players/5229/?idplayer=5229&PAGEN_1=1,Alexander Titov,Avtomobilist,11 Sep 2009,29 Sep 2009
https://en.khl.ru/players/5229/?idplayer=5229&PAGEN_1=1,Alexander Titov,Barys,3 Sep 2008,21 Nov 2008
https://en.khl.ru/players/15084/?idplayer=15084&PAGEN_1=1,Daniel Tjarnqvist,Lokomotiv,10 Sep 2009,2 Apr 2011
https://en.khl.ru/players/5230/?idplayer=5230&PAGEN_1=1,Ivan Tkachenko,Lokomotiv,2 Sep 2008,2 Apr 2011
https://en.khl.ru/players/21799/?idplayer=21799&PAGEN_1=1,Pavel D. Tkachenko,Spartak,10 Sep 2022,20 Feb 2023
https://en.khl.ru/players/21799/?idplayer=21799&PAGEN_1=1,Pavel D. Tkachenko,Sibir,18 Oct 2016,3 Jan 2019
https://en.khl.ru/players/15481/?idplayer=15481&PAGEN_1=1,Vladimir A. Tkachyov,Traktor,3 Sep 2021,26 Feb 2023
https://en.khl.ru/players/15481/?idplayer=15481&PAGEN_1=1,Vladimir A. Tkachyov,Lokomotiv,26 Dec 2019,29 Mar 2021
https://en.khl.ru/players/15481/?idplayer=15481&PAGEN_1=1,Vladimir A. Tkachyov,Ak Bars,7 Oct 2012,19 Dec 2019
https://en.khl.ru/players/19014/?idplayer=19014&PAGEN_1=1,Vladimir E. Tkachyov,Avangard,3 Sep 2022,9 Apr 2023
https://en.khl.ru/players/19014/?idplayer=19014&PAGEN_1=1,Vladimir E. Tkachyov,SKA,2 Sep 2019,6 Apr 2021
https://en.khl.ru/players/19014/?idplayer=19014&PAGEN_1=1,Vladimir E. Tkachyov,Salavat Yulaev,27 Dec 2017,8 Apr 2019
https://en.khl.ru/players/19014/?idplayer=19014&PAGEN_1=1,Vladimir E. Tkachyov,Admiral,26 Aug 2016,9 Dec 2017
https://en.khl.ru/players/19014/?idplayer=19014&PAGEN_1=1,Vladimir E. Tkachyov,SKA,3 Oct 2015,5 Oct 2015
https://en.khl.ru/players/19014/?idplayer=19014&PAGEN_1=1,Vladimir E. Tkachyov,Avangard,6 Sep 2013,28 Sep 2013
https://en.khl.ru/players/40148/?idplayer=40148&PAGEN_1=1,Alexander Tochilkin,Spartak,8 Nov 2021,8 Nov 2021
https://en.khl.ru/players/39868/?idplayer=39868&PAGEN_1=1,German Tochilkin,Kunlun RS,28 Dec 2022,26 Feb 2023
https://en.khl.ru/players/39868/?idplayer=39868&PAGEN_1=1,German Tochilkin,Spartak,5 Oct 2022,20 Nov 2022
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,HC Sochi,6 Oct 2016,16 Feb 2023
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,SKA,9 Sep 2016,25 Sep 2016
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,Avtomobilist,15 Sep 2015,15 Sep 2015
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,Ugra,7 Jan 2014,24 Feb 2015
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,Sibir,24 Nov 2013,4 Dec 2013
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,Torpedo,29 Sep 2013,14 Oct 2013
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,Atlant,5 Sep 2012,28 Feb 2013
https://en.khl.ru/players/15846/?idplayer=15846&PAGEN_1=1,Nikita Tochitsky,Vityaz,12 Sep 2011,26 Feb 2012
https://en.khl.ru/players/22352/?idplayer=22352&PAGEN_1=1,Daine Todd,Jokerit,4 Sep 2014,2 Mar 2016
https://en.khl.ru/players/16012/?idplayer=16012&PAGEN_1=1,Anton Todykov,Vityaz,16 Oct 2016,28 Oct 2021
https://en.khl.ru/players/14732/?idplayer=14732&PAGEN_1=1,Vasily Tokranov,Ak Bars,3 Sep 2022,1 Apr 2023
https://en.khl.ru/players/14732/?idplayer=14732&PAGEN_1=1,Vasily Tokranov,SKA,1 Sep 2018,24 Mar 2022
https://en.khl.ru/players/14732/?idplayer=14732&PAGEN_1=1,Vasily Tokranov,Ak Bars,27 Mar 2009,22 Apr 2018
https://en.khl.ru/players/17991/?idplayer=17991&PAGEN_1=1,Sergei Tolchinsky,Avangard,3 Sep 2020,9 Apr 2023
https://en.khl.ru/players/17991/?idplayer=17991&PAGEN_1=1,Sergei Tolchinsky,CSKA,6 Sep 2018,8 Mar 2020
https://en.khl.ru/players/30237/?idplayer=30237&PAGEN_1=1,Nikita Tolopilo,Dinamo Mn,6 Oct 2019,25 Oct 2020
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,Spartak,24 Dec 2016,16 Sep 2017
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,HC Sochi,23 Aug 2016,10 Dec 2016
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,Amur,8 Oct 2015,18 Feb 2016
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,Torpedo,25 Aug 2015,14 Sep 2015
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,Salavat Yulaev,16 Jan 2014,6 Mar 2015
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,Neftekhimik,6 Sep 2013,9 Jan 2014
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,OHC Dynamo M,12 Sep 2010,11 Mar 2013
https://en.khl.ru/players/449/?idplayer=449&PAGEN_1=1,Denis Tolpeko,Dynamo M,3 Sep 2008,14 Mar 2010
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,Dinamo R,28 Dec 2015,18 Feb 2017
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,Spartak,29 Aug 2015,26 Oct 2015
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,SKA,27 Nov 2014,27 Nov 2014
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,Traktor,9 Oct 2014,29 Oct 2014
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,Spartak,26 Nov 2013,4 Mar 2014
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,Avtomobilist,6 Sep 2013,21 Oct 2013
https://en.khl.ru/players/15858/?idplayer=15858&PAGEN_1=1,Filipp Toluzakov,Spartak,29 Oct 2010,19 Jan 2011
https://en.khl.ru/players/27752/?idplayer=27752&PAGEN_1=1,Eeli Tolvanen,Jokerit,23 Aug 2017,14 Dec 2020
https://en.khl.ru/players/30716/?idplayer=30716&PAGEN_1=1,David Tomasek,Amur,2 Sep 2021,10 Jan 2022
https://en.khl.ru/players/15593/?idplayer=15593&PAGEN_1=1,Artyom Tomilin,HC Sochi,23 Aug 2016,27 Feb 2020
https://en.khl.ru/players/16378/?idplayer=16378&PAGEN_1=1,Maxim Tomkin,OHC Dynamo M,29 Nov 2012,5 Dec 2012
https://en.khl.ru/players/22673/?idplayer=22673&PAGEN_1=1,Mate Tomljenovic,Medvescak,1 Oct 2014,15 Feb 2017
https://en.khl.ru/players/16343/?idplayer=16343&PAGEN_1=1,Maxim Topol,Medvescak,10 Sep 2015,4 Oct 2015
https://en.khl.ru/players/12045/?idplayer=12045&PAGEN_1=1,Sergei Topol,Vityaz,29 Sep 2013,29 Dec 2013
https://en.khl.ru/players/12045/?idplayer=12045&PAGEN_1=1,Sergei Topol,Metallurg Nk,10 Dec 2009,26 Dec 2010
https://en.khl.ru/players/15912/?idplayer=15912&PAGEN_1=1,Alexander Torchenyuk,Spartak,4 Jan 2021,9 Mar 2021
https://en.khl.ru/players/15912/?idplayer=15912&PAGEN_1=1,Alexander Torchenyuk,Sibir,3 Sep 2019,11 Dec 2020
https://en.khl.ru/players/15912/?idplayer=15912&PAGEN_1=1,Alexander Torchenyuk,Avtomobilist,26 Aug 2015,22 Mar 2019
https://en.khl.ru/players/24580/?idplayer=24580&PAGEN_1=1,Alexei Toropchenko,Kunlun RS,4 Oct 2020,27 Feb 2021
https://en.khl.ru/players/4821/?idplayer=4821&PAGEN_1=1,Boris Tortunov,Vityaz,2 Sep 2008,13 Feb 2009
https://en.khl.ru/players/15549/?idplayer=15549&PAGEN_1=1,Alexander Toryanik,Donbass,11 Oct 2013,28 Mar 2014
https://en.khl.ru/players/4367/?idplayer=4367&PAGEN_1=1,Pavel Trakhanov,Atlant,11 Sep 2010,10 Apr 2011
https://en.khl.ru/players/4367/?idplayer=4367&PAGEN_1=1,Pavel Trakhanov,HC MVD,2 Sep 2008,27 Apr 2010
https://en.khl.ru/players/29160/?idplayer=29160&PAGEN_1=1,Antons Trastasenkovs,Dinamo R,7 Sep 2019,25 Jan 2020
https://en.khl.ru/players/21098/?idplayer=21098&PAGEN_1=1,Yakov Trenin,SKA,30 Sep 2020,12 Dec 2020
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,HC Sochi,4 Sep 2020,24 Feb 2023
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,CSKA,24 Dec 2019,30 Dec 2019
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,Dinamo R,2 Sep 2019,27 Oct 2019
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,CSKA,11 Feb 2019,19 Mar 2019
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,Dinamo R,16 Sep 2018,28 Nov 2018
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,CSKA,5 Dec 2017,27 Feb 2018
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,Admiral,25 Sep 2016,6 Oct 2017
https://en.khl.ru/players/19211/?idplayer=19211&PAGEN_1=1,Maxim Tretyak,CSKA,6 Sep 2013,7 Mar 2016
https://en.khl.ru/players/10850/?idplayer=10850&PAGEN_1=1,Atvars Tribuncovs,Dinamo R,2 Sep 2008,25 Jan 2009
https://en.khl.ru/players/17668/?idplayer=17668&PAGEN_1=1,Alexander Tridchikov,Traktor,3 Feb 2017,9 Apr 2022
https://en.khl.ru/players/39152/?idplayer=39152&PAGEN_1=1,Gleb Trikozov,Avangard,6 Dec 2022,6 Dec 2022
https://en.khl.ru/players/32639/?idplayer=32639&PAGEN_1=1,Bogdan Trineyev,Dynamo Msk,26 Oct 2020,12 Mar 2023
https://en.khl.ru/players/24805/?idplayer=24805&PAGEN_1=1,Akim Trishin,Spartak,4 Mar 2019,12 Mar 2020
https://en.khl.ru/players/24000/?idplayer=24000&PAGEN_1=1,Corey Trivino,Barys,25 Sep 2016,23 Sep 2017
https://en.khl.ru/players/24000/?idplayer=24000&PAGEN_1=1,Corey Trivino,Admiral,30 Aug 2015,10 Oct 2015
https://en.khl.ru/players/39185/?idplayer=39185&PAGEN_1=1,Yaroslav Trofimov,Avtomobilist,14 Oct 2022,26 Oct 2022
https://en.khl.ru/players/18955/?idplayer=18955&PAGEN_1=1,Marek Troncinsky,Slovan,27 Dec 2013,9 Jan 2014
https://en.khl.ru/players/18955/?idplayer=18955&PAGEN_1=1,Marek Troncinsky,Ugra,8 Sep 2012,13 Dec 2013
https://en.khl.ru/players/4216/?idplayer=4216&PAGEN_1=1,Alexei Troshchinsky,Barys,26 Jan 2013,5 Mar 2013
https://en.khl.ru/players/4216/?idplayer=4216&PAGEN_1=1,Alexei Troshchinsky,Vityaz,24 Jan 2011,21 Jan 2013
https://en.khl.ru/players/4216/?idplayer=4216&PAGEN_1=1,Alexei Troshchinsky,Atlant,11 Sep 2010,26 Nov 2010
https://en.khl.ru/players/4216/?idplayer=4216&PAGEN_1=1,Alexei Troshchinsky,Torpedo,3 Sep 2008,7 Mar 2010
https://en.khl.ru/players/10903/?idplayer=10903&PAGEN_1=1,Andrei Troshchinsky,Barys,24 Dec 2008,26 Dec 2008
https://en.khl.ru/players/17060/?idplayer=17060&PAGEN_1=1,Brock Trotter,Dinamo R,22 Dec 2014,24 Feb 2015
https://en.khl.ru/players/17060/?idplayer=17060&PAGEN_1=1,Brock Trotter,Medvescak,14 Oct 2014,10 Dec 2014
https://en.khl.ru/players/17060/?idplayer=17060&PAGEN_1=1,Brock Trotter,Dinamo R,9 Sep 2010,16 Mar 2011
https://en.khl.ru/players/18918/?idplayer=18918&PAGEN_1=1,Peter Trska,Slovan,3 Nov 2012,18 Jan 2013
https://en.khl.ru/players/3649/?idplayer=3649&PAGEN_1=1,Yury Trubachyov,Severstal,2 Oct 2014,1 Oct 2020
https://en.khl.ru/players/3649/?idplayer=3649&PAGEN_1=1,Yury Trubachyov,Atlant,5 Sep 2013,4 Mar 2014
https://en.khl.ru/players/3649/?idplayer=3649&PAGEN_1=1,Yury Trubachyov,Salavat Yulaev,12 Sep 2011,20 Mar 2013
https://en.khl.ru/players/3649/?idplayer=3649&PAGEN_1=1,Yury Trubachyov,Severstal,26 Sep 2010,3 Mar 2011
https://en.khl.ru/players/3649/?idplayer=3649&PAGEN_1=1,Yury Trubachyov,SKA,12 Sep 2009,23 Sep 2010
https://en.khl.ru/players/3649/?idplayer=3649&PAGEN_1=1,Yury Trubachyov,Severstal,3 Sep 2008,26 Feb 2009
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Severstal,20 Nov 2019,20 Nov 2019
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Traktor,25 Sep 2019,3 Oct 2019
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Spartak,12 Sep 2017,20 Feb 2019
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Severstal,27 Nov 2014,18 Feb 2017
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Neftekhimik,17 Nov 2013,8 Nov 2014
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Lokomotiv,26 Oct 2013,1 Nov 2013
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Admiral,11 Sep 2013,16 Sep 2013
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Lokomotiv,8 Sep 2012,20 Feb 2013
https://en.khl.ru/players/14896/?idplayer=14896&PAGEN_1=1,Maxim Trunyov,Severstal,5 Sep 2008,8 Mar 2012
https://en.khl.ru/players/20693/?idplayer=20693&PAGEN_1=1,Alexander A. Trushkov,Spartak,8 Oct 2020,9 Mar 2021
https://en.khl.ru/players/20693/?idplayer=20693&PAGEN_1=1,Alexander A. Trushkov,Admiral,21 Dec 2019,24 Feb 2020
https://en.khl.ru/players/20693/?idplayer=20693&PAGEN_1=1,Alexander A. Trushkov,Spartak,19 Nov 2013,12 Sep 2019
https://en.khl.ru/players/17594/?idplayer=17594&PAGEN_1=1,Nikita Tryamkin,Avtomobilist,13 Oct 2012,14 Mar 2023
https://en.khl.ru/players/14288/?idplayer=14288&PAGEN_1=1,Alexander Tryanichev,Severstal,6 Sep 2012,4 Mar 2014
https://en.khl.ru/players/13064/?idplayer=13064&PAGEN_1=1,Vyacheslav Tryasunov,Barys,1 Sep 2015,13 Mar 2017
https://en.khl.ru/players/6152/?idplayer=6152&PAGEN_1=1,Evgeny Tsaregorodtsev,Avtomobilist,21 Sep 2010,20 Feb 2011
https://en.khl.ru/players/6152/?idplayer=6152&PAGEN_1=1,Evgeny Tsaregorodtsev,Avangard,22 Oct 2008,14 Mar 2010
https://en.khl.ru/players/16831/?idplayer=16831&PAGEN_1=1,Nikita Tserenok,Amur,8 Oct 2015,19 Oct 2015
https://en.khl.ru/players/16831/?idplayer=16831&PAGEN_1=1,Nikita Tserenok,Barys,26 Dec 2013,15 Feb 2015
https://en.khl.ru/players/21937/?idplayer=21937&PAGEN_1=1,Nikita Tsirkul,Avtomobilist,3 Dec 2014,5 Dec 2014
https://en.khl.ru/players/23840/?idplayer=23840&PAGEN_1=1,Vladislav Tsitsyura,SKA,17 Sep 2020,20 Mar 2023
https://en.khl.ru/players/21076/?idplayer=21076&PAGEN_1=1,Kirill Tsulygin,Salavat Yulaev,25 Aug 2015,16 Feb 2019
https://en.khl.ru/players/40226/?idplayer=40226&PAGEN_1=1,Yaroslav Tsulygin,Salavat Yulaev,7 Sep 2022,3 Feb 2023
https://en.khl.ru/players/6336/?idplayer=6336&PAGEN_1=1,Alexei Tsvetkov,HC Sochi,22 Aug 2017,9 Mar 2018
https://en.khl.ru/players/6336/?idplayer=6336&PAGEN_1=1,Alexei Tsvetkov,OHC Dynamo M,4 Sep 2012,16 Mar 2017
https://en.khl.ru/players/6336/?idplayer=6336&PAGEN_1=1,Alexei Tsvetkov,Severstal,11 Sep 2010,8 Mar 2012
https://en.khl.ru/players/6336/?idplayer=6336&PAGEN_1=1,Alexei Tsvetkov,HC MVD,2 Sep 2008,27 Apr 2010
https://en.khl.ru/players/15705/?idplayer=15705&PAGEN_1=1,Lev Tsvetkov,HC MVD,26 Feb 2009,26 Feb 2009
https://en.khl.ru/players/14680/?idplayer=14680&PAGEN_1=1,Dmitry Tsybin,Traktor,8 Sep 2013,28 Oct 2013
https://en.khl.ru/players/14680/?idplayer=14680&PAGEN_1=1,Dmitry Tsybin,Salavat Yulaev,5 Dec 2009,23 Dec 2009
https://en.khl.ru/players/14672/?idplayer=14672&PAGEN_1=1,Dmitry Tsyganov,Vityaz,6 Sep 2014,18 Jan 2017
https://en.khl.ru/players/14672/?idplayer=14672&PAGEN_1=1,Dmitry Tsyganov,Avtomobilist,14 Sep 2011,26 Feb 2012
https://en.khl.ru/players/30309/?idplayer=30309&PAGEN_1=1,Alexei Tsyplakov,SKA,2 Oct 2020,4 Oct 2020
https://en.khl.ru/players/23933/?idplayer=23933&PAGEN_1=1,Maxim Tsyplakov,Spartak,22 Aug 2017,22 Feb 2023
https://en.khl.ru/players/38371/?idplayer=38371&PAGEN_1=1,Oliver Tuhkanen,Jokerit,6 Sep 2021,6 Sep 2021
https://en.khl.ru/players/14560/?idplayer=14560&PAGEN_1=1,Kirill Tulupov,Vityaz,8 Sep 2014,8 Sep 2014
https://en.khl.ru/players/14560/?idplayer=14560&PAGEN_1=1,Kirill Tulupov,Amur,15 Nov 2012,28 Jan 2013
https://en.khl.ru/players/14560/?idplayer=14560&PAGEN_1=1,Kirill Tulupov,Avtomobilist,13 Oct 2012,17 Oct 2012
https://en.khl.ru/players/14560/?idplayer=14560&PAGEN_1=1,Kirill Tulupov,Spartak,9 Sep 2010,15 Sep 2010
https://en.khl.ru/players/15616/?idplayer=15616&PAGEN_1=1,Yaroslav Tulyakov,Vityaz,15 Jan 2009,10 Oct 2012
https://en.khl.ru/players/32336/?idplayer=32336&PAGEN_1=1,Miks Tumanovs,Dinamo R,1 Oct 2020,5 Jan 2022
https://en.khl.ru/players/40255/?idplayer=40255&PAGEN_1=1,Frans Tuohimaa,Neftekhimik,2 Sep 2021,1 Mar 2022
https://en.khl.ru/players/17535/?idplayer=17535&PAGEN_1=1,Pekka Tuokkola,Torpedo,12 Sep 2011,19 Feb 2012
https://en.khl.ru/players/18952/?idplayer=18952&PAGEN_1=1,Jani Tuppurainen,Donbass,6 Sep 2012,27 Dec 2012
https://en.khl.ru/players/15646/?idplayer=15646&PAGEN_1=1,Pavel Turbin,Amur,2 Sep 2022,25 Feb 2023
https://en.khl.ru/players/15646/?idplayer=15646&PAGEN_1=1,Pavel Turbin,Torpedo,2 Sep 2021,7 Jan 2022
https://en.khl.ru/players/15646/?idplayer=15646&PAGEN_1=1,Pavel Turbin,Amur,22 Aug 2017,27 Feb 2021
https://en.khl.ru/players/15646/?idplayer=15646&PAGEN_1=1,Pavel Turbin,Avtomobilist,26 Aug 2015,18 Feb 2017
https://en.khl.ru/players/4368/?idplayer=4368&PAGEN_1=1,Vasily Turkovsky,Amur,2 Sep 2008,16 Feb 2009
https://en.khl.ru/players/15776/?idplayer=15776&PAGEN_1=1,Konstantin Turukin,Metallurg Nk,11 Nov 2009,24 Feb 2015
https://en.khl.ru/players/22399/?idplayer=22399&PAGEN_1=1,Teemu Turunen,Jokerit,2 Sep 2021,11 Jan 2022
https://en.khl.ru/players/16969/?idplayer=16969&PAGEN_1=1,Sergei Tverdokhlebov,Amur,24 Dec 2014,24 Feb 2015
https://en.khl.ru/players/16969/?idplayer=16969&PAGEN_1=1,Sergei Tverdokhlebov,Neftekhimik,19 Sep 2014,31 Oct 2014
https://en.khl.ru/players/16969/?idplayer=16969&PAGEN_1=1,Sergei Tverdokhlebov,Torpedo,21 Oct 2013,28 Feb 2014
https://en.khl.ru/players/13043/?idplayer=13043&PAGEN_1=1,Oleg Tverdovsky,Metallurg Mg,7 Dec 2011,25 Feb 2013
https://en.khl.ru/players/13043/?idplayer=13043&PAGEN_1=1,Oleg Tverdovsky,Salavat Yulaev,2 Sep 2008,17 Nov 2011
https://en.khl.ru/players/17569/?idplayer=17569&PAGEN_1=1,Marek Tvrdon,Slovan,4 Jan 2016,18 Feb 2016
https://en.khl.ru/players/21928/?idplayer=21928&PAGEN_1=1,Artur Tyanulin,HC Sochi,2 Sep 2022,26 Feb 2023
https://en.khl.ru/players/21928/?idplayer=21928&PAGEN_1=1,Artur Tyanulin,Torpedo,2 Sep 2021,27 Dec 2021
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Torpedo,21 Oct 2016,21 Oct 2016
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Amur,18 Sep 2015,22 Sep 2015
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Atlant,6 Sep 2014,24 Feb 2015
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Ugra,6 Sep 2013,4 Mar 2014
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Torpedo,12 Sep 2011,17 Feb 2013
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Ugra,15 Sep 2010,4 Mar 2011
https://en.khl.ru/players/5000/?idplayer=5000&PAGEN_1=1,Mikhail Tyulyapkin,Torpedo,3 Sep 2008,7 Mar 2010
https://en.khl.ru/players/3943/?idplayer=3943&PAGEN_1=1,Denis Tyurin,Metallurg Nk,12 Sep 2011,2 Dec 2011
https://en.khl.ru/players/3943/?idplayer=3943&PAGEN_1=1,Denis Tyurin,Ugra,11 Sep 2010,28 Feb 2011
https://en.khl.ru/players/3943/?idplayer=3943&PAGEN_1=1,Denis Tyurin,Sibir,3 Sep 2008,7 Mar 2010
https://en.khl.ru/players/3651/?idplayer=3651&PAGEN_1=1,Fyodor Tyutin,Atlant,14 Nov 2012,6 Jan 2013
https://en.khl.ru/players/33176/?idplayer=33176&PAGEN_1=1,Pavel Tyutnev,Lokomotiv,22 Dec 2020,8 Oct 2022
https://en.khl.ru/players/36720/?idplayer=36720&PAGEN_1=1,Igor Tyutyunnikov,Admiral,2 Sep 2021,25 Feb 2023
https://en.khl.ru/players/4734/?idplayer=4734&PAGEN_1=1,Dmitry Uchaikin,Amur,5 Sep 2008,7 Sep 2008
https://en.khl.ru/players/34412/?idplayer=34412&PAGEN_1=1,Artyom Udot,Traktor,5 Nov 2021,21 Sep 2022
https://en.khl.ru/players/14285/?idplayer=14285&PAGEN_1=1,Alexei Ugarov,Severstal,9 Nov 2016,8 Mar 2018
https://en.khl.ru/players/14285/?idplayer=14285&PAGEN_1=1,Alexei Ugarov,Amur,24 Aug 2016,1 Sep 2016
https://en.khl.ru/players/14285/?idplayer=14285&PAGEN_1=1,Alexei Ugarov,Admiral,6 Sep 2013,1 Mar 2016
https://en.khl.ru/players/14285/?idplayer=14285&PAGEN_1=1,Alexei Ugarov,Torpedo,12 Sep 2011,17 Feb 2013
https://en.khl.ru/players/14285/?idplayer=14285&PAGEN_1=1,Alexei Ugarov,OHC Dynamo M,8 Sep 2010,3 Mar 2011
https://en.khl.ru/players/14285/?idplayer=14285&PAGEN_1=1,Alexei Ugarov,HC MVD,2 Sep 2008,27 Apr 2010
https://en.khl.ru/players/15644/?idplayer=15644&PAGEN_1=1,Alexander Ugolnikov,Avangard,26 Feb 2023,26 Feb 2023
https://en.khl.ru/players/15644/?idplayer=15644&PAGEN_1=1,Alexander Ugolnikov,Admiral,3 Sep 2018,26 Feb 2020
